Disease,Drug_Family,Drug_Name,Drug_URL,Disease_URL
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Septra DS,https://www.drugs.com/cons/septra-ds.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Pentam 300,https://www.drugs.com/mtm/pentam-300.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Sulfatrim Pediatric,https://www.drugs.com/cons/sulfatrim-pediatric.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Daraprim,https://www.drugs.com/mtm/daraprim.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,leucovorin,https://www.drugs.com/mtm/leucovorin.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Nebupent,https://www.drugs.com/mtm/nebupent.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,pyrimethamine,https://www.drugs.com/mtm/pyrimethamine.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumocystis Pneumonia Prophylaxis,General/Unspecified,Pentam,https://www.drugs.com/cons/pentam.html,https://www.drugs.com/condition/pneumocystis-pneumonia-prophylaxis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/cipro.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,ceftazidime,https://www.drugs.com/mtm/ceftazidime-injection.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Fortaz,https://www.drugs.com/mtm/fortaz.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,cilastatin / imipenem,https://www.drugs.com/mtm/imipenem-and-cilastatin.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Cipro I.V.,https://www.drugs.com/mtm/cipro-i-v-injection.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Cipro XR,https://www.drugs.com/pro/cipro-xr.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,aztreonam,https://www.drugs.com/mtm/aztreonam-inhalation.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Primaxin IV,https://www.drugs.com/mtm/primaxin-iv.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Pneumonia with Cystic Fibrosis,General/Unspecified,Tazicef,https://www.drugs.com/mtm/tazicef.html,https://www.drugs.com/condition/pneumonia-with-cystic-fibrosis.html
Poison Ivy,General/Unspecified,pramoxine/zinc acetate,https://www.drugs.com/mtm/pramoxine-and-zinc-acetate-topical.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,Calaclear,https://www.drugs.com/mtm/calaclear.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,Caldyphen Clear,https://www.drugs.com/mtm/caldyphen-clear.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,Callergy Clear,https://www.drugs.com/mtm/callergy-clear.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,benzyl alcohol / camphor / menthol,https://www.drugs.com/mtm/benzyl-alcohol-camphor-and-menthol-topical.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,Ivy-Dry Cream,https://www.drugs.com/mtm/ivy-dry-cream.html,https://www.drugs.com/condition/poison-ivy.html
Poison Ivy,General/Unspecified,Ivy-Dry Super,https://www.drugs.com/mtm/ivy-dry-super.html,https://www.drugs.com/condition/poison-ivy.html
Poison Oak,General/Unspecified,pramoxine/zinc acetate,https://www.drugs.com/mtm/pramoxine-and-zinc-acetate-topical.html,https://www.drugs.com/condition/poison-oak.html
Poison Oak,General/Unspecified,Calaclear,https://www.drugs.com/mtm/calaclear.html,https://www.drugs.com/condition/poison-oak.html
Poison Oak,General/Unspecified,Caldyphen Clear,https://www.drugs.com/mtm/caldyphen-clear.html,https://www.drugs.com/condition/poison-oak.html
Poison Oak,General/Unspecified,Callergy Clear,https://www.drugs.com/mtm/callergy-clear.html,https://www.drugs.com/condition/poison-oak.html
Poison Sumac,General/Unspecified,pramoxine/zinc acetate,https://www.drugs.com/mtm/pramoxine-and-zinc-acetate-topical.html,https://www.drugs.com/condition/poison-sumac.html
Poison Sumac,General/Unspecified,Calaclear,https://www.drugs.com/mtm/calaclear.html,https://www.drugs.com/condition/poison-sumac.html
Poison Sumac,General/Unspecified,Caldyphen Clear,https://www.drugs.com/mtm/caldyphen-clear.html,https://www.drugs.com/condition/poison-sumac.html
Poison Sumac,General/Unspecified,Callergy Clear,https://www.drugs.com/mtm/callergy-clear.html,https://www.drugs.com/condition/poison-sumac.html
Poliomyelitis Prophylaxis,General/Unspecified,"poliovirus vaccine, inactivated",https://www.drugs.com/mtm/polio-vaccine-inactivated.html,https://www.drugs.com/condition/poliomyelitis-prophylaxis.html
Poliomyelitis Prophylaxis,General/Unspecified,Ipol,https://www.drugs.com/cons/ipol.html,https://www.drugs.com/condition/poliomyelitis-prophylaxis.html
Poliomyelitis Prophylaxis,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/ipol.html,https://www.drugs.com/condition/poliomyelitis-prophylaxis.html
Poliomyelitis Prophylaxis,General/Unspecified,Quadracel,https://www.drugs.com/cons/quadracel.html,https://www.drugs.com/condition/poliomyelitis-prophylaxis.html
Poliomyelitis Prophylaxis,General/Unspecified,Vaxelis,https://www.drugs.com/mtm/vaxelis.html,https://www.drugs.com/condition/poliomyelitis-prophylaxis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Prescribing Information,https://www.drugs.com/pro/humira.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,tocilizumab,https://www.drugs.com/mtm/tocilizumab.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,golimumab,https://www.drugs.com/mtm/golimumab.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Rasuvo,https://www.drugs.com/mtm/rasuvo-injection.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Otrexup,https://www.drugs.com/mtm/otrexup-injection.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Anaprox-DS,https://www.drugs.com/mtm/anaprox-ds.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,EC-Naprosyn,https://www.drugs.com/mtm/ec-naprosyn.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Xatmep,https://www.drugs.com/mtm/xatmep.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polyarticular JIA (Polyarticular Juvenile Idiopathic Arthritis),General/Unspecified,Hadlima,https://www.drugs.com/cons/hadlima.html,https://www.drugs.com/condition/polyarticular-juvenile-idiopathic-arthritis.html
Polychondritis,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/infliximab-injection.html,https://www.drugs.com/condition/polychondritis.html
Polycythemia Vera,General/Unspecified,hydroxyurea,https://www.drugs.com/mtm/hydroxyurea.html,https://www.drugs.com/condition/polycythemia-vera.html
Polycythemia Vera,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/hydroxyurea.html,https://www.drugs.com/condition/polycythemia-vera.html
Polycythemia Vera,General/Unspecified,ropeginterferon alfa-2b,https://www.drugs.com/mtm/ropeginterferon-alfa-2b.html,https://www.drugs.com/condition/polycythemia-vera.html
Polycythemia Vera,General/Unspecified,peginterferon alfa-2a,https://www.drugs.com/mtm/peginterferon-alfa-2a.html,https://www.drugs.com/condition/polycythemia-vera.html
Polymyalgia Rheumatica,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/prednisone.html,https://www.drugs.com/condition/polymyalgia-rheumatica.html
Polymyalgia Rheumatica,General/Unspecified,IBU-200,https://www.drugs.com/cons/ibu-200.html,https://www.drugs.com/condition/polymyalgia-rheumatica.html
Polymyalgia Rheumatica,General/Unspecified,sarilumab,https://www.drugs.com/mtm/sarilumab.html,https://www.drugs.com/condition/polymyalgia-rheumatica.html
Polymyositis/Dermatomyositis,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/prednisone.html,https://www.drugs.com/condition/polymyositis-dermatomyositis.html
Polymyositis/Dermatomyositis,General/Unspecified,Acthar,https://www.drugs.com/mtm/acthar-gel.html,https://www.drugs.com/condition/polymyositis-dermatomyositis.html
Polymyositis/Dermatomyositis,General/Unspecified,corticotropin,https://www.drugs.com/mtm/corticotropin.html,https://www.drugs.com/condition/polymyositis-dermatomyositis.html
Polymyositis/Dermatomyositis,General/Unspecified,H.P. Acthar Gel,https://www.drugs.com/mtm/acthar-gel-h-p.html,https://www.drugs.com/condition/polymyositis-dermatomyositis.html
Pompe Disease,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/lumizyme.html,https://www.drugs.com/condition/pompe-disease.html
Pompe Disease,General/Unspecified,Nexviazyme,https://www.drugs.com/mtm/nexviazyme.html,https://www.drugs.com/condition/pompe-disease.html
Pompe Disease,General/Unspecified,cipaglucosidase alfa,https://www.drugs.com/mtm/cipaglucosidase-alfa.html,https://www.drugs.com/condition/pompe-disease.html
Pompe Disease,General/Unspecified,alglucosidase alfa,https://www.drugs.com/cons/alglucosidase-alfa.html,https://www.drugs.com/condition/pompe-disease.html
Pompe Disease,General/Unspecified,miglustat,https://www.drugs.com/mtm/miglustat.html,https://www.drugs.com/condition/pompe-disease.html
Pompe Disease,General/Unspecified,avalglucosidase alfa,https://www.drugs.com/mtm/avalglucosidase-alfa.html,https://www.drugs.com/condition/pompe-disease.html
Pork Tapeworm Infection (Taenia solium),General/Unspecified,Biltricide,https://www.drugs.com/mtm/biltricide.html,https://www.drugs.com/condition/taenia-solium-pork-tapeworm.html
Pork Tapeworm Infection (Taenia solium),General/Unspecified,Prescribing Information,https://www.drugs.com/pro/biltricide.html,https://www.drugs.com/condition/taenia-solium-pork-tapeworm.html
Pork Tapeworm Infection (Taenia solium),General/Unspecified,praziquantel,https://www.drugs.com/mtm/praziquantel.html,https://www.drugs.com/condition/taenia-solium-pork-tapeworm.html
Pork Tapeworm Infection (Taenia solium),General/Unspecified,paromomycin,https://www.drugs.com/mtm/paromomycin.html,https://www.drugs.com/condition/taenia-solium-pork-tapeworm.html
Portal Hypertension,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/propranolol.html,https://www.drugs.com/condition/portal-hypertension.html
Portal Hypertension,General/Unspecified,nadolol,https://www.drugs.com/mtm/nadolol.html,https://www.drugs.com/condition/portal-hypertension.html
Post Cholecystectomy Diarrhea (Post-Cholecystectomy Diarrhea),General/Unspecified,cholestyramine,https://www.drugs.com/mtm/cholestyramine.html,https://www.drugs.com/condition/post-cholecystectomy-diarrhea.html
Post Cholecystectomy Diarrhea (Post-Cholecystectomy Diarrhea),General/Unspecified,Prescribing Information,https://www.drugs.com/pro/cholestyramine.html,https://www.drugs.com/condition/post-cholecystectomy-diarrhea.html
Post-Exposure Prophylaxis of COVID-19,General/Unspecified,bamlanivimab / etesevimab,https://www.drugs.com/pro/bamlanivimab-and-etesevimab-injection.html,https://www.drugs.com/condition/postexposure-prophylaxis.html
Post-Exposure Prophylaxis of COVID-19,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/bamlanivimab-and-etesevimab-injection.html,https://www.drugs.com/condition/postexposure-prophylaxis.html
Post-Exposure Prophylaxis of COVID-19,General/Unspecified,bamlanivimab and etesevimab,https://www.drugs.com/pro/bamlanivimab-and-etesevimab-injection.html,https://www.drugs.com/condition/postexposure-prophylaxis.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,ipratropium,https://www.drugs.com/mtm/ipratropium-nasal.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Prescribing Information,https://www.drugs.com/pro/ipratropium-nasal-0-03.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Atrovent Nasal,https://www.drugs.com/mtm/atrovent-nasal.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,doxylamine,https://www.drugs.com/mtm/doxylamine.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,acetaminophen / chlorpheniramine,https://www.drugs.com/mtm/acetaminophen-and-chlorpheniramine.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Capron DM,https://www.drugs.com/mtm/capron-dm.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Delsym Night Time Multi-Symptom,https://www.drugs.com/mtm/delsym-adult-night-time-multi-symptom.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,dexbrompheniramine / phenylephrine,https://www.drugs.com/mtm/dexbrompheniramine-and-phenylephrine.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,dextromethorphan / pyrilamine,https://www.drugs.com/mtm/dextromethorphan-and-pyrilamine.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Tylenol Cold Multi-Symptom Nighttime Liquid,https://www.drugs.com/mtm/tylenol-cold-multi-symptom-nighttime.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Nasal Drip (Rhinorrhea),General/Unspecified,Capron DMT,https://www.drugs.com/mtm/capron-dmt.html,https://www.drugs.com/condition/rhinorrhea.html
Post-Polio Syndrome,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/amantadine.html,https://www.drugs.com/condition/post-polio-syndrome.html
Postanesthetic Shivering,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/ondansetron.html,https://www.drugs.com/condition/postanesthetic-shivering.html
Postmenopausal Symptoms,General/Unspecified,Prescribing Information,https://www.drugs.com/pro/estradiol.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,Estradiol Patch,https://www.drugs.com/mtm/estradiol-patch-skin-patch.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,Activella,https://www.drugs.com/cons/activella.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,Vivelle-Dot,https://www.drugs.com/mtm/vivelle-dot-skin-patch.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,conjugated estrogens,https://www.drugs.com/mtm/conjugated-estrogens.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,estradiol / norethindrone,https://www.drugs.com/mtm/estradiol-and-norethindrone.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,CombiPatch,https://www.drugs.com/cons/combipatch.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
Postmenopausal Symptoms,General/Unspecified,estropipate,https://www.drugs.com/mtm/estropipate.html,https://www.drugs.com/condition/postmenopausal-symptoms.html
